state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,month,year,quarter
Uttar Pradesh,Saharanpur,Chutmalpur,onion,Onion,2019-03-04,920,1130,1050,3,2019,1
Uttar Pradesh,Saharanpur,Chutmalpur,peas cod,Peas cod,2019-03-04,820,980,900,3,2019,1
Uttar Pradesh,Saharanpur,Chutmalpur,potato,Potato,2019-03-04,480,620,560,3,2019,1
Uttar Pradesh,Saharanpur,Chutmalpur,raddish,Raddish,2019-03-04,360,480,420,3,2019,1
Uttar Pradesh,Saharanpur,Chutmalpur,tomato,Tomato,2019-03-04,980,1260,1120,3,2019,1
Uttar Pradesh,Saharanpur,Devband,bottle gourd,Bottle Gourd,2019-03-04,500,650,600,3,2019,1
Uttar Pradesh,Saharanpur,Devband,brinjal,Arkasheela Mattigulla,2019-03-04,450,540,500,3,2019,1
Uttar Pradesh,Saharanpur,Devband,carrot,Carrot,2019-03-04,300,450,360,3,2019,1
Uttar Pradesh,Saharanpur,Devband,cauliflower,African Sarson,2019-03-04,200,300,250,3,2019,1
Uttar Pradesh,Saharanpur,Devband,cucumbar(kheera),Cucumbar,2019-03-04,600,750,700,3,2019,1
Uttar Pradesh,Saharanpur,Devband,ginger(green),Green Ginger,2019-03-04,3100,3300,3200,3,2019,1
Uttar Pradesh,Saharanpur,Devband,green chilli,Green Chilly,2019-03-04,1200,1350,1300,3,2019,1
Uttar Pradesh,Saharanpur,Devband,onion,Red,2019-03-04,450,600,500,3,2019,1
Uttar Pradesh,Saharanpur,Devband,papaya (raw),Other,2019-03-04,600,800,700,3,2019,1
Uttar Pradesh,Saharanpur,Devband,potato,Desi,2019-03-04,250,300,280,3,2019,1
Uttar Pradesh,Saharanpur,Devband,tomato,Deshi,2019-03-04,450,550,500,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,apple,Kasmir/Shimla - II,2019-03-04,6445,6500,6475,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,banana,Medium,2019-03-04,1140,1180,1165,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,brinjal,Round/Long,2019-03-04,645,670,660,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,cabbage,Cabbage,2019-03-04,435,465,450,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,carrot,Carrot,2019-03-04,440,455,445,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,field pea,Field Pea,2019-03-04,1345,1370,1360,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,garlic,Garlic,2019-03-04,1875,1910,1890,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,ginger(green),Green Ginger,2019-03-04,2730,2755,2745,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,green chilli,Green Chilly,2019-03-04,2025,2055,2040,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,guava,Guava,2019-03-04,1855,1955,1945,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,gur(jaggery),Disara,2019-03-04,2425,2475,2450,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,onion,Red,2019-03-04,1430,1455,1440,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,papaya,Papaya,2019-03-04,1730,1755,1745,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,potato,Desi,2019-03-04,530,555,545,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,pumpkin,Pumpkin,2019-03-04,645,660,650,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,raddish,Raddish,2019-03-04,285,310,295,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,sweet potato,Sweet Potato,2019-03-04,1125,1160,1145,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,tomato,Deshi,2019-03-04,1325,1350,1340,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,wheat,Dara,2019-03-04,1745,1770,1760,3,2019,1
Uttar Pradesh,Saharanpur,Gangoh,wood,Beete (Rose),2019-03-04,415,450,440,3,2019,1
Uttar Pradesh,Saharanpur,Nakud,banana - green,Banana - Green,2019-03-04,1000,1200,1100,3,2019,1
Uttar Pradesh,Saharanpur,Nakud,cabbage,Cabbage,2019-03-04,400,500,450,3,2019,1
Uttar Pradesh,Saharanpur,Nakud,cauliflower,Cauliflower,2019-03-04,400,500,440,3,2019,1
Uttar Pradesh,Saharanpur,Nakud,green peas,Other,2019-03-04,1100,1200,1150,3,2019,1
Uttar Pradesh,Saharanpur,Nakud,onion,1st Sort,2019-03-04,1000,1200,1120,3,2019,1
Uttar Pradesh,Saharanpur,Nakud,potato,Other,2019-03-04,500,600,540,3,2019,1
Uttar Pradesh,Saharanpur,Nakud,raddish,Other,2019-03-04,300,400,360,3,2019,1
Uttar Pradesh,Saharanpur,Nakud,wood,Other,2019-03-04,250,300,280,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,apple,Apple,2019-03-04,4700,5000,4900,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,banana,Medium,2019-03-04,1200,1400,1300,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,banana - green,Banana - Green,2019-03-04,900,1100,1000,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,bottle gourd,Bottle Gourd,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,brinjal,Round/Long,2019-03-04,900,1000,950,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,cabbage,Cabbage,2019-03-04,300,500,400,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,carrot,Carrot,2019-03-04,400,550,500,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,green chilli,Green Chilly,2019-03-04,1200,1300,1250,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,groundnut,Hybrid,2019-03-04,4800,5000,4900,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,guava,Guava,2019-03-04,1300,1450,1400,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,mustard,Sarson(Black),2019-03-04,3800,4100,4000,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,onion,Red,2019-03-04,1000,1200,1100,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,papaya,Papaya,2019-03-04,1200,1500,1300,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,peas wet,Other,2019-03-04,900,1050,1000,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,potato,Desi,2019-03-04,400,600,500,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,pumpkin,Pumpkin,2019-03-04,350,500,400,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,raddish,Raddish,2019-03-04,300,450,400,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,tomato,Tomato,2019-03-04,900,1050,1000,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,wheat,Dara,2019-03-04,1800,2000,1900,3,2019,1
Uttar Pradesh,Saharanpur,Nanuta,wood,Other,2019-03-04,350,500,450,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,banana - green,Banana - Green,2019-03-04,600,800,700,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,bottle gourd,Bottle Gourd,2019-03-04,700,900,800,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,brinjal,Brinjal,2019-03-04,600,800,700,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,carrot,Carrot,2019-03-04,400,500,450,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,cauliflower,Cauliflower,2019-03-04,400,600,500,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,green chilli,Green Chilly,2019-03-04,1100,1300,1200,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,green peas,Green Peas,2019-03-04,700,900,800,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,onion,Red,2019-03-04,600,800,700,3,2019,1
Uttar Pradesh,Saharanpur,Sultanpurchilkana,papaya,Papaya,2019-03-04,700,900,800,3,2019,1
Uttar Pradesh,Shahjahanpur,Jalalabad,brinjal,Round/Long,2019-03-04,460,480,470,3,2019,1
Uttar Pradesh,Shahjahanpur,Jalalabad,cauliflower,Cauliflower,2019-03-04,390,410,400,3,2019,1
Uttar Pradesh,Shahjahanpur,Jalalabad,colacasia,Colacasia,2019-03-04,1500,1600,1550,3,2019,1
Uttar Pradesh,Shahjahanpur,Jalalabad,potato,Potato,2019-03-04,440,480,460,3,2019,1
Uttar Pradesh,Shahjahanpur,Jalalabad,raddish,Raddish,2019-03-04,300,340,320,3,2019,1
Uttar Pradesh,Shahjahanpur,Jalalabad,tomato,Tomato,2019-03-04,680,720,700,3,2019,1
Uttar Pradesh,Sitapur,Viswan,gur(jaggery),Other,2019-03-04,2000,2100,2050,3,2019,1
Uttar Pradesh,Sitapur,Viswan,lentil (masur)(whole),Other,2019-03-04,4200,4300,4250,3,2019,1
Uttar Pradesh,Sitapur,Viswan,onion,Other,2019-03-04,600,800,700,3,2019,1
Uttar Pradesh,Sitapur,Viswan,potato,Desi,2019-03-04,500,700,600,3,2019,1
Uttar Pradesh,Sitapur,Viswan,wheat,Other,2019-03-04,1700,1800,1750,3,2019,1
Uttar Pradesh,Sitapur,Viswan,wood,Other,2019-03-04,200,380,240,3,2019,1
Uttar Pradesh,Sonbhadra,Dudhi,cauliflower,Cauliflower,2019-03-04,400,500,500,3,2019,1
Uttar Pradesh,Sonbhadra,Dudhi,peas wet,Peas Wet,2019-03-04,700,800,800,3,2019,1
Uttar Pradesh,Sonbhadra,Dudhi,raddish,Raddish,2019-03-04,500,600,600,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,arhar dal(tur dal),Arhar Dal(Tur),2019-03-04,6700,6730,6715,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,barley (jau),Dara,2019-03-04,1650,1750,1700,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,chickpea,Desi (Whole),2019-03-04,5050,5100,5075,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,bottle gourd,Bottle Gourd,2019-03-04,850,900,885,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,brinjal,Brinjal,2019-03-04,750,800,785,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,cauliflower,Cauliflower,2019-03-04,450,530,490,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,garlic,Garlic,2019-03-04,1750,1840,1810,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,green chilli,Green Chilly,2019-03-04,1600,1700,1650,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,gur(jaggery),Red,2019-03-04,3200,3240,3220,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,mustard,Lohi Black,2019-03-04,4000,4070,4035,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,onion,Red,2019-03-04,800,850,815,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,potato,Potato,2019-03-04,640,700,660,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,rice,III,2019-03-04,2220,2260,2240,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,tomato,Hybrid,2019-03-04,450,500,475,3,2019,1
Uttar Pradesh,Sonbhadra,Robertsganj,wheat,Dara,2019-03-04,1880,1930,1910,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,apple,Apple,2019-03-04,2800,4250,3050,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,banana,Other,2019-03-04,700,800,750,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,cabbage,Other,2019-03-04,350,500,400,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,carrot,Other,2019-03-04,600,800,700,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,cauliflower,Other,2019-03-04,400,600,550,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,garlic,Other,2019-03-04,1200,1400,1350,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,grapes,Other,2019-03-04,1650,2350,1800,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,green chilli,Other,2019-03-04,600,1050,850,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,kinnow,Other,2019-03-04,600,800,750,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,lemon,Other,2019-03-04,1200,1400,1350,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,onion,Other,2019-03-04,1050,1400,1150,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,orange,Other,2019-03-04,1200,2050,1800,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,papaya,Other,2019-03-04,600,800,700,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,peas wet,Other,2019-03-04,1000,1250,1150,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,pomegranate,Other,2019-03-04,2800,4050,3500,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,potato,Other,2019-03-04,450,600,550,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,pumpkin,Other,2019-03-04,400,600,450,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,raddish,Other,2019-03-04,250,350,300,3,2019,1
Uttrakhand,Dehradoon,Dehradoon,tomato,Other,2019-03-04,400,600,500,3,2019,1
Uttrakhand,UdhamSinghNagar,Kashipur,onion,Other,2019-03-04,900,1000,975,3,2019,1
Uttrakhand,UdhamSinghNagar,Kashipur,potato,Other,2019-03-04,500,700,600,3,2019,1
West Bengal,Bankura,Bishnupur(Bankura),mustard,Mustard,2019-03-04,4100,4300,4200,3,2019,1
West Bengal,Bankura,Bishnupur(Bankura),onion,Nasik,2019-03-04,1100,1200,1150,3,2019,1
West Bengal,Bankura,Bishnupur(Bankura),potato,Jyoti,2019-03-04,360,400,380,3,2019,1
West Bengal,Bankura,Bishnupur(Bankura),rice,Common,2019-03-04,2600,2700,2650,3,2019,1
West Bengal,Bankura,Bishnupur(Bankura),rice,Fine,2019-03-04,2800,2900,2850,3,2019,1
West Bengal,Bankura,Bishnupur(Bankura),wheat,Sonalika,2019-03-04,1650,1750,1700,3,2019,1
West Bengal,Bankura,Khatra,brinjal,Round/Long,2019-03-04,400,800,500,3,2019,1
West Bengal,Bankura,Khatra,cucumbar(kheera),Cucumbar,2019-03-04,2300,3000,2500,3,2019,1
West Bengal,Bankura,Khatra,mustard,Mustard,2019-03-04,4100,4300,4200,3,2019,1
West Bengal,Bankura,Khatra,paddy(dhan)(common),Swarna Masuri (New),2019-03-04,1750,1770,1750,3,2019,1
West Bengal,Bankura,Khatra,potato,Jyoti,2019-03-04,350,400,370,3,2019,1
West Bengal,Bankura,Khatra,rice,Common,2019-03-04,2600,2700,2650,3,2019,1
West Bengal,Bankura,Khatra,sweet pumpkin,Sweet Pumpkin,2019-03-04,800,1000,900,3,2019,1
West Bengal,Bankura,Khatra,tomato,Tomato,2019-03-04,400,700,500,3,2019,1
West Bengal,Bankura,Khatra,wheat,Sonalika,2019-03-04,1650,1750,1700,3,2019,1
West Bengal,Burdwan,Asansol,arhar (tur/red gram)(whole),Other,2019-03-04,6300,6500,6400,3,2019,1
West Bengal,Burdwan,Asansol,black gram (urd beans)(whole),Black Gram Dal,2019-03-04,6000,6200,6100,3,2019,1
West Bengal,Burdwan,Asansol,black gram (urd beans)(whole),Other,2019-03-04,5800,6000,5900,3,2019,1
West Bengal,Burdwan,Asansol,brinjal,Other,2019-03-04,1030,1150,1100,3,2019,1
West Bengal,Burdwan,Asansol,ginger(dry),Other,2019-03-04,7200,7500,7360,3,2019,1
West Bengal,Burdwan,Asansol,green gram (moong)(whole),Green Gram Dhall-I,2019-03-04,7300,7700,7500,3,2019,1
West Bengal,Burdwan,Asansol,green gram (moong)(whole),Other,2019-03-04,6900,7200,7000,3,2019,1
West Bengal,Burdwan,Asansol,lentil (masur)(whole),Masur Dal,2019-03-04,6000,6200,6100,3,2019,1
West Bengal,Burdwan,Asansol,mustard,Other,2019-03-04,4300,4400,4350,3,2019,1
West Bengal,Burdwan,Asansol,onion,Nasik,2019-03-04,1000,1060,1020,3,2019,1
West Bengal,Burdwan,Asansol,peas(dry),Other,2019-03-04,4800,5000,4900,3,2019,1
West Bengal,Burdwan,Asansol,peas(dry),Peas(Dry),2019-03-04,4500,4700,4600,3,2019,1
West Bengal,Burdwan,Asansol,potato,Jyoti,2019-03-04,540,580,560,3,2019,1
West Bengal,Burdwan,Asansol,rice,Fine,2019-03-04,3000,3100,3000,3,2019,1
West Bengal,Burdwan,Asansol,sweet pumpkin,Other,2019-03-04,880,940,910,3,2019,1
West Bengal,Burdwan,Asansol,tomato,Hybrid,2019-03-04,520,600,560,3,2019,1
West Bengal,Burdwan,Asansol,wheat,Kalyan,2019-03-04,1960,2040,2000,3,2019,1
West Bengal,Burdwan,Burdwan,cucumbar(kheera),Cucumbar,2019-03-04,3900,4100,4000,3,2019,1
West Bengal,Burdwan,Burdwan,green chilli,Green Chilly,2019-03-04,6900,7100,7000,3,2019,1
West Bengal,Burdwan,Burdwan,gur(jaggery),Other,2019-03-04,3050,3150,3100,3,2019,1
West Bengal,Burdwan,Burdwan,mustard,Sarson(Black),2019-03-04,4250,4350,4300,3,2019,1
West Bengal,Burdwan,Burdwan,onion,Nasik,2019-03-04,950,1050,1000,3,2019,1
West Bengal,Burdwan,Burdwan,paddy(dhan)(common),Common,2019-03-04,1750,1770,1750,3,2019,1
West Bengal,Burdwan,Burdwan,potato,Jyoti,2019-03-04,580,620,600,3,2019,1
West Bengal,Burdwan,Burdwan,rice,Common,2019-03-04,2250,2350,2300,3,2019,1
West Bengal,Burdwan,Burdwan,sweet pumpkin,Sweet Pumpkin,2019-03-04,950,1050,1000,3,2019,1
West Bengal,Burdwan,Burdwan,tomato,Other,2019-03-04,700,900,800,3,2019,1
West Bengal,Burdwan,Guskara(Burdwan),brinjal,Other,2019-03-04,700,900,800,3,2019,1
West Bengal,Burdwan,Guskara(Burdwan),mustard,Yellow (Black),2019-03-04,3750,3850,3800,3,2019,1
West Bengal,Burdwan,Guskara(Burdwan),paddy(dhan)(common),Fine,2019-03-04,1750,1770,1750,3,2019,1
West Bengal,Burdwan,Guskara(Burdwan),potato,Jyoti,2019-03-04,480,520,500,3,2019,1
West Bengal,Burdwan,Guskara(Burdwan),rice,Fine,2019-03-04,2250,2350,2300,3,2019,1
West Bengal,Burdwan,Guskara(Burdwan),"sesamum(sesame,gingelly,til)",Other,2019-03-04,6950,7050,7000,3,2019,1
West Bengal,Burdwan,Kalna,brinjal,Other,2019-03-04,800,900,900,3,2019,1
West Bengal,Burdwan,Kalna,cucumbar(kheera),Other,2019-03-04,3500,3600,3600,3,2019,1
West Bengal,Burdwan,Kalna,green chilli,Other,2019-03-04,3600,4000,3800,3,2019,1
West Bengal,Burdwan,Kalna,jute,TD-5,2019-03-04,3900,4000,3900,3,2019,1
West Bengal,Burdwan,Kalna,onion,Local,2019-03-04,1000,1100,1100,3,2019,1
West Bengal,Burdwan,Kalna,paddy(dhan)(common),Ratna,2019-03-04,1770,1770,1770,3,2019,1
West Bengal,Burdwan,Kalna,paddy(dhan)(common),Swarna Masuri (New),2019-03-04,1750,1770,1750,3,2019,1
West Bengal,Burdwan,Kalna,potato,Jyoti,2019-03-04,510,520,510,3,2019,1
West Bengal,Burdwan,Kalna,rice,Fine,2019-03-04,2970,3000,3000,3,2019,1
West Bengal,Burdwan,Kalna,rice,Other,2019-03-04,2230,2250,2250,3,2019,1
West Bengal,Burdwan,Kalna,sweet pumpkin,Other,2019-03-04,1000,1100,1100,3,2019,1
West Bengal,Burdwan,Kalna,tomato,Other,2019-03-04,1000,1100,1050,3,2019,1
West Bengal,Burdwan,Katwa,ginger(dry),Other,2019-03-04,7900,8100,8000,3,2019,1
West Bengal,Burdwan,Katwa,jute,TD-5,2019-03-04,3800,4000,3900,3,2019,1
West Bengal,Burdwan,Katwa,mustard,Yellow (Black),2019-03-04,3750,3850,3800,3,2019,1
West Bengal,Burdwan,Katwa,mustard oil,Other,2019-03-04,9025,10025,9925,3,2019,1
West Bengal,Burdwan,Katwa,onion,Other,2019-03-04,950,1050,1000,3,2019,1
West Bengal,Burdwan,Katwa,paddy(dhan)(common),Other,2019-03-04,1750,1770,1750,3,2019,1
West Bengal,Burdwan,Katwa,potato,Jyoti,2019-03-04,480,520,500,3,2019,1
West Bengal,Burdwan,Katwa,rice,Other,2019-03-04,2250,2350,2300,3,2019,1
West Bengal,Burdwan,Katwa,"sesamum(sesame,gingelly,til)",Other,2019-03-04,7050,7150,7100,3,2019,1
West Bengal,Burdwan,Memari,bitter gourd,Bitter Gourd,2019-03-04,4800,5200,5000,3,2019,1
West Bengal,Burdwan,Memari,brinjal,Arkasheela Mattigulla,2019-03-04,1000,1300,1200,3,2019,1
West Bengal,Burdwan,Memari,cucumbar(kheera),Cucumbar,2019-03-04,3000,3500,3200,3,2019,1
West Bengal,Hooghly,Pandua,potato,Other,2019-03-04,460,490,480,3,2019,1
West Bengal,Hooghly,Pandua,rice,Ratnachudi (718 5-749),2019-03-04,2800,2900,2850,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,bitter gourd,Bitter Gourd,2019-03-04,4850,5000,4900,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,brinjal,Other,2019-03-04,700,850,750,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,cabbage,Cabbage,2019-03-04,450,550,500,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,cauliflower,Other,2019-03-04,550,700,650,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,cucumbar(kheera),Other,2019-03-04,3000,3400,3200,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,green chilli,Green Chilly,2019-03-04,2500,2700,2600,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,potato,Jyoti,2019-03-04,475,575,525,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,sweet pumpkin,Sweet Pumpkin,2019-03-04,1100,1300,1200,3,2019,1
West Bengal,Jalpaiguri,Dhupguri,tomato,Other,2019-03-04,850,1000,900,3,2019,1
West Bengal,Malda,Samsi,jute,TD-5,2019-03-04,3750,3850,3800,3,2019,1
West Bengal,Malda,Samsi,mustard,Sarson(Black),2019-03-04,3950,4050,4000,3,2019,1
West Bengal,Malda,Samsi,mustard,Yellow (Black),2019-03-04,4050,4150,4100,3,2019,1
West Bengal,Malda,Samsi,onion,Onion,2019-03-04,700,800,750,3,2019,1
West Bengal,Malda,Samsi,potato,Jyoti,2019-03-04,450,500,475,3,2019,1
West Bengal,Malda,Samsi,rice,Fine,2019-03-04,3150,3250,3200,3,2019,1
West Bengal,Malda,Samsi,rice,H.Y.V.,2019-03-04,2650,2750,2700,3,2019,1
West Bengal,Medinipur(W),Ghatal,gur(jaggery),Other,2019-03-04,2900,3000,2950,3,2019,1
West Bengal,Medinipur(W),Ghatal,jute,TD-5,2019-03-04,4000,4200,4100,3,2019,1
West Bengal,Medinipur(W),Ghatal,mustard,Yellow (Black),2019-03-04,4100,4300,4200,3,2019,1
West Bengal,Medinipur(W),Ghatal,potato,Jyoti,2019-03-04,300,400,350,3,2019,1
West Bengal,Medinipur(W),Ghatal,rice,Fine,2019-03-04,2500,2600,2550,3,2019,1
West Bengal,Medinipur(W),Ghatal,rice,Masuri,2019-03-04,2350,2450,2400,3,2019,1
West Bengal,Medinipur(W),Ghatal,"sesamum(sesame,gingelly,til)",Red,2019-03-04,8500,8700,8600,3,2019,1
West Bengal,Murshidabad,Beldanga,jute,TD-5,2019-03-04,4250,4320,4300,3,2019,1
West Bengal,Murshidabad,Beldanga,potato,Jyoti,2019-03-04,390,410,400,3,2019,1
West Bengal,Murshidabad,Beldanga,rice,Other,2019-03-04,2650,2800,2700,3,2019,1
West Bengal,Murshidabad,Jangipur,jute,TD-5,2019-03-04,3750,3850,3800,3,2019,1
West Bengal,Murshidabad,Jangipur,onion,Red,2019-03-04,850,880,860,3,2019,1
West Bengal,Murshidabad,Jangipur,paddy(dhan)(common),Common,2019-03-04,1760,1795,1780,3,2019,1
West Bengal,Murshidabad,Jangipur,potato,Jyoti,2019-03-04,500,560,530,3,2019,1
West Bengal,Murshidabad,Jangipur,rice,Fine,2019-03-04,2890,2935,2900,3,2019,1
West Bengal,Murshidabad,Jangipur,turmeric,Finger,2019-03-04,7250,7400,7325,3,2019,1
West Bengal,Murshidabad,Jangipur,wheat,Sonalika,2019-03-04,1975,2015,2000,3,2019,1
West Bengal,Nadia,Nadia,brinjal,Round/Long,2019-03-04,1400,1600,1500,3,2019,1
West Bengal,Nadia,Nadia,green chilli,Other,2019-03-04,4900,5100,5000,3,2019,1
West Bengal,Nadia,Nadia,jute,TD-5,2019-03-04,4250,4350,4300,3,2019,1
West Bengal,Nadia,Nadia,mustard,Yellow (Black),2019-03-04,4000,4150,4100,3,2019,1
West Bengal,Nadia,Nadia,onion,Other,2019-03-04,1100,1300,1200,3,2019,1
West Bengal,Nadia,Nadia,paddy(dhan)(common),Fine,2019-03-04,1750,1780,1770,3,2019,1
West Bengal,Nadia,Nadia,potato,Other,2019-03-04,570,590,580,3,2019,1
West Bengal,Nadia,Nadia,rice,Fine,2019-03-04,3700,3900,3800,3,2019,1
West Bengal,Nadia,Nadia,sweet pumpkin,Sweet Pumpkin,2019-03-04,1300,1500,1400,3,2019,1
West Bengal,North 24 Parganas,Habra,bitter gourd,Other,2019-03-04,6400,6700,6500,3,2019,1
West Bengal,North 24 Parganas,Habra,brinjal,Other,2019-03-04,1400,1800,1600,3,2019,1
West Bengal,North 24 Parganas,Habra,green chilli,Other,2019-03-04,5400,5900,5600,3,2019,1
West Bengal,North 24 Parganas,Habra,onion,Other,2019-03-04,1000,1100,1000,3,2019,1
West Bengal,North 24 Parganas,Habra,papaya (raw),Other,2019-03-04,700,900,800,3,2019,1
West Bengal,North 24 Parganas,Habra,potato,Other,2019-03-04,550,580,560,3,2019,1
West Bengal,North 24 Parganas,Habra,pumpkin,Other,2019-03-04,1300,1700,1500,3,2019,1
West Bengal,North 24 Parganas,Habra,tomato,Other,2019-03-04,1300,1600,1400,3,2019,1
West Bengal,Puruliya,Balarampur,okra,Other,2019-03-04,3200,3400,3300,3,2019,1
West Bengal,Puruliya,Balarampur,brinjal,Other,2019-03-04,1200,1400,1300,3,2019,1
West Bengal,Puruliya,Balarampur,lentil (masur)(whole),Other,2019-03-04,5440,5480,5450,3,2019,1
West Bengal,Puruliya,Balarampur,mustard oil,Other,2019-03-04,9900,9980,9940,3,2019,1
West Bengal,Puruliya,Balarampur,onion,Other,2019-03-04,900,1100,1000,3,2019,1
West Bengal,Puruliya,Balarampur,potato,Other,2019-03-04,360,400,380,3,2019,1
West Bengal,Puruliya,Balarampur,rice,Other,2019-03-04,2620,2660,2640,3,2019,1
West Bengal,Puruliya,Balarampur,ridgeguard(tori),Other,2019-03-04,3200,3400,3300,3,2019,1
West Bengal,Puruliya,Balarampur,tomato,Other,2019-03-04,250,350,300,3,2019,1
West Bengal,Puruliya,Purulia,arhar dal(tur dal),Arhar Dal(Tur),2019-03-04,5900,6000,6000,3,2019,1
West Bengal,Puruliya,Purulia,brinjal,Other,2019-03-04,1000,1400,1200,3,2019,1
West Bengal,Puruliya,Purulia,gur(jaggery),Other,2019-03-04,2550,2625,2600,3,2019,1
West Bengal,Puruliya,Purulia,masur dal,Masur Dal,2019-03-04,6200,6400,6300,3,2019,1
West Bengal,Puruliya,Purulia,moath dal,Moath Dal,2019-03-04,7300,7400,7400,3,2019,1
West Bengal,Puruliya,Purulia,mustard oil,Mustard Oil,2019-03-04,10400,10530,10530,3,2019,1
West Bengal,Puruliya,Purulia,onion,Other,2019-03-04,900,1100,1000,3,2019,1
West Bengal,Puruliya,Purulia,potato,Jyoti,2019-03-04,400,430,420,3,2019,1
